"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
0.183333333333333, 4.98538789679013, 1.63743628400738, 7.22667551156268, 7.60526945447933, 4.97823771366114, 1.63626454624779, 7.1970165194618, 7.57580969969707, 0, 0, 0, 0, 0.00709771368272853, 0.0011648439856297, 0.0297012568626526, 0.00410511038746109, 0.00709771368272853, 0.0011648439856297, 0, 0, 0.0297012568626526, 0, 0.00709771368272853, 0, 0.0063163301497627, 0.000781383537818314, 0.00709771368272853, 0, 0, 0, 0, 0, 0.00709771368272853, 0, 0, 0, 0, 0, 0, 0.00709771368272853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97823771366114, 0, 0, 0, 0, 0, 0
0.2, 5.19716431199933, 1.70694910386512, 7.22667551156268, 7.60526945447933, 5.18934511120007, 1.70565189974969, 7.1970165194618, 7.57580969969707, 0, 0, 0, 0, 0.00783829088700775, 0.00126974390582695, 0.0297012568626526, 0.00410511038746109, 0.00783829088700775, 0.00126974390582695, 0, 0, 0.0297012568626526, 0, 0.00783829088700775, 0, 0.00686593765234212, 0.000972353240217646, 0.00783829088700775, 0, 0, 0, 0, 0, 0.00783829088700775, 0, 0, 0, 0, 0, 0, 0.00783829088700775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18934511120007, 0, 0, 0, 0, 0, 0
0.216666666666667, 5.13205827442094, 1.6855492940417, 7.22667551156268, 7.60526945447933, 5.12442793517267, 1.68431630801655, 7.1970165194618, 7.57580969969707, 0, 0, 0, 0, 0.00758690986157736, 0.00122886419396064, 0.0297012568626526, 0.00410511038746109, 0.00758690986157736, 0.00122886419396064, 0, 0, 0.0297012568626526, 0, 0.00758690986157736, 0, 0.00665623031677027, 0.000930679550357729, 0.00758690986157736, 0, 0, 0, 0, 0, 0.00758690986157736, 0, 0, 0, 0, 0, 0, 0.00758690986157736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12442793517267, 0, 0, 0, 0, 0, 0
0.233333333333333, 5.2676427277925, 1.7300292639626, 7.22667551156268, 7.60526945447933, 5.25942192379133, 1.72868654108798, 7.1970165194618, 7.57580969969707, 0, 0, 0, 0, 0.0082337148183117, 0.0013216195132938, 0.0297012568626526, 0.00410511038746109, 0.0082337148183117, 0.0013216195132938, 0, 0, 0.0297012568626526, 0, 0.0082337148183117, 0, 0.00710493766484385, 0.00112877715960088, 0.0082337148183117, 0, 0, 0, 0, 0, 0.0082337148183117, 0, 0, 0, 0, 0, 0, 0.0082337148183117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25942192379133, 0, 0, 0, 0, 0, 0
0.25, 5.20254717927296, 1.70865805841651, 7.22667551156268, 7.60526945447933, 5.19461661067292, 1.70738881813092, 7.1970165194618, 7.57580969969707, 0, 0, 0, 0, 0.00792416741410075, 0.00127877939118073, 0.0297012568626526, 0.00410511038746109, 0.00792416741410075, 0.00127877939118073, 0, 0, 0.0297012568626526, 0, 0.00792416741410075, 0, 0.00689383170790797, 0.00103033571205533, 0.00792416741410075, 0, 0, 0, 0, 0, 0.00792416741410075, 0, 0, 0, 0, 0, 0, 0.00792416741410075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.19461661067292, 0, 0, 0, 0, 0, 0
0.266666666666667, 5.28509547339582, 1.73573918986926, 7.22667551156268, 7.60526945447933, 5.27683016689804, 1.73440776126227, 7.1970165194618, 7.57580969969707, 0, 0, 0, 0, 0.00824636152657456, 0.00131401587920206, 0.0297012568626526, 0.00410511038746109, 0.00824636152657456, 0.00131401587920206, 0, 0, 0.0297012568626526, 0, 0.00824636152657456, 0, 0.00707667302524533, 0.00116968850760114, 0.00824636152657456, 0, 0, 0, 0, 0, 0.00824636152657456, 0, 0, 0, 0, 0, 0, 0.00824636152657456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27683016689804, 0, 0, 0, 0, 0, 0
0.283333333333333, 7.55575935515026, 2.47931653880563, 7.55575935515026, 7.95213870179185, 7.533388286756, 2.47610295240579, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0224796556075698, 0.00299676940862917, 0.0297012568626526, 0.00410511038746109, 0.0224796556075698, 0.00299676940862917, 0, 0, 0.0297012568626526, 0, 0.0224796556075698, 0, 0.0153998004801661, 0.00707985514475271, 0.0224796556075698, 0, 0, 0, 0, 0, 0.0224796556075698, 0, 0, 0, 0, 0, 0, 0.0224796556075698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.533388286756, 0, 0, 0, 0, 0, 0
0.3, 7.55573822575762, 2.47905738189018, 7.55575935515026, 7.95213870179185, 7.53324921557346, 2.47605935827139, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0224887410076064, 0.00299724728282281, 0.0297012568626526, 0.00410511038746109, 0.0224887410076064, 0.00299724728282281, 0, 0, 0.0297012568626526, 0, 0.0224887410076064, 0, 0.0153994055117361, 0.00708933551322461, 0.0224887410076064, 0, 0, 0, 0, 0, 0.0224887410076064, 0, 0, 0, 0, 0, 0, 0.0224887410076064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53324921557346, 0, 0, 0, 0, 0, 0
0.316666666666667, 7.48550075397089, 2.45608792022072, 7.55575935515026, 7.95213870179185, 7.46362404806992, 2.45317408442799, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0218713761329316, 0.00292457732724739, 0.0297012568626526, 0.00410511038746109, 0.0218713761329316, 0.00292457732724739, 0, 0, 0.0297012568626526, 0, 0.0218713761329316, 0, 0.0150648943059799, 0.00680648184387281, 0.0218713761329316, 0, 0, 0, 0, 0, 0.0218713761329316, 0, 0, 0, 0, 0, 0, 0.0218713761329316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.46362404806992, 0, 0, 0, 0, 0, 0
0.333333333333333, 5.23653949512247, 1.71961730444985, 7.55575935515026, 7.95213870179185, 5.22859198049131, 1.71858131943543, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.00779053814271262, 0.00126087152434147, 0.0297012568626526, 0.00410511038746109, 0.00779053814271262, 0.00126087152434147, 0, 0, 0.0297012568626526, 0, 0.00779053814271262, 0, 0.00686073477419889, 0.000929803374349121, 0.00779053814271262, 0, 0, 0, 0, 0, 0.00779053814271262, 0, 0, 0, 0, 0, 0, 0.00779053814271262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22859198049131, 0, 0, 0, 0, 0, 0
0.35, 5.23645818557413, 1.71984108068936, 7.55575935515026, 7.95213870179185, 5.228671766702, 1.71858132673537, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0077866758617004, 0.00126062945249027, 0.0297012568626526, 0.00410511038746109, 0.0077866758617004, 0.00126062945249027, 0, 0, 0.0297012568626526, 0, 0.0077866758617004, 0, 0.0068606458540677, 0.000926030013460954, 0.0077866758617004, 0, 0, 0, 0, 0, 0.0077866758617004, 0, 0, 0, 0, 0, 0, 0.0077866758617004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.228671766702, 0, 0, 0, 0, 0, 0
0.366666666666667, 5.25056787927112, 1.72447006752655, 7.55575935515026, 7.95213870179185, 5.24272007638748, 1.72319856475619, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.00784920510951158, 0.00126942146182082, 0.0297012568626526, 0.00410511038746109, 0.00784920510951158, 0.00126942146182082, 0, 0, 0.0297012568626526, 0, 0.00784920510951158, 0, 0.00690466563796014, 0.000944539477433627, 0.00784920510951158, 0, 0, 0, 0, 0, 0.00784920510951158, 0, 0, 0, 0, 0, 0, 0.00784920510951158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24272007638748, 0, 0, 0, 0, 0, 0
0.383333333333333, 5.51036185131878, 1.80978204088034, 7.55575935515026, 7.95213870179185, 5.50199426923384, 1.80842128334893, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.00846924236296764, 0.00136112103762474, 0.0297012568626526, 0.00410511038746109, 0.00846924236296764, 0.00136112103762474, 0, 0, 0.0297012568626526, 0, 0.00846924236296764, 0, 0.00743943611510213, 0.00102980625380635, 0.00846924236296764, 0, 0, 0, 0, 0, 0.00846924236296764, 0, 0, 0, 0, 0, 0, 0.00846924236296764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50199426923384, 0, 0, 0, 0, 0, 0
0.4, 5.85514869352586, 1.92281862059634, 7.55575935515026, 7.95213870179185, 5.84491572767703, 1.92113446535562, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.010356449267064, 0.00160831944693753, 0.0297012568626526, 0.00410511038746109, 0.010356449267064, 0.00160831944693753, 0, 0, 0.0297012568626526, 0, 0.010356449267064, 0, 0.00863826784481805, 0.00171818142883551, 0.010356449267064, 0, 0, 0, 0, 0, 0.010356449267064, 0, 0, 0, 0, 0, 0, 0.010356449267064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84491572767703, 0, 0, 0, 0, 0, 0
0.416666666666667, 6.17509014516281, 2.02775930044505, 7.55575935515026, 7.95213870179185, 6.16420255234801, 2.02606989214403, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0109297798211792, 0.00170847657460736, 0.0297012568626526, 0.00410511038746109, 0.0109297798211792, 0.00170847657460736, 0, 0, 0.0297012568626526, 0, 0.0109297798211792, 0, 0.00933041664182348, 0.00159936318686841, 0.0109297798211792, 0, 0, 0, 0, 0, 0.0109297798211792, 0, 0, 0, 0, 0, 0, 0.0109297798211792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16420255234801, 0, 0, 0, 0, 0, 0
0.433333333333333, 6.26612221824086, 2.05758969065536, 7.55575935515026, 7.95213870179185, 6.25456744071806, 2.05577248202452, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0115399407182892, 0.00179234544433592, 0.0297012568626526, 0.00410511038746109, 0.0115399407182892, 0.00179234544433592, 0, 0, 0.0297012568626526, 0, 0.0115399407182892, 0, 0.00970911707452281, 0.00183082365195237, 0.0115399407182892, 0, 0, 0, 0, 0, 0.0115399407182892, 0, 0, 0, 0, 0, 0, 0.0115399407182892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25456744071806, 0, 0, 0, 0, 0, 0
0.45, 6.19661826638917, 2.03478289369937, 7.55575935515026, 7.95213870179185, 6.18535427157276, 2.03302858156083, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0112592359247754, 0.00176147664906783, 0.0297012568626526, 0.00410511038746109, 0.0112592359247754, 0.00176147664906783, 0, 0, 0.0297012568626526, 0, 0.0112592359247754, 0, 0.00953162888370982, 0.00172760704901239, 0.0112592359247754, 0, 0, 0, 0, 0, 0.0112592359247754, 0, 0, 0, 0, 0, 0, 0.0112592359247754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18535427157276, 0, 0, 0, 0, 0, 0
0.466666666666667, 6.19661610559335, 2.03478998303411, 7.55575935515026, 7.95213870179185, 6.18535700836212, 2.03302853408744, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0112590959749365, 0.001761468053845, 0.0297012568626526, 0.00410511038746109, 0.0112590959749365, 0.001761468053845, 0, 0, 0.0297012568626526, 0, 0.0112590959749365, 0, 0.0095316275186785, 0.00172746846420404, 0.0112590959749365, 0, 0, 0, 0, 0, 0.0112590959749365, 0, 0, 0, 0, 0, 0, 0.0112590959749365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18535700836212, 0, 0, 0, 0, 0, 0
0.483333333333333, 6.54269975183264, 2.14830943922138, 7.55575935515026, 7.95213870179185, 6.5300024657929, 2.14631077282579, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0128043770528935, 0.00198148467141449, 0.0297012568626526, 0.00410511038746109, 0.0128043770528935, 0.00198148467141449, 0, 0, 0.0297012568626526, 0, 0.0128043770528935, 0, 0.0106645672963285, 0.00213980976532847, 0.0128043770528935, 0, 0, 0, 0, 0, 0.0128043770528935, 0, 0, 0, 0, 0, 0, 0.0128043770528935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5300024657929, 0, 0, 0, 0, 0, 0
0.5, 6.74926610881724, 2.21604651174339, 7.55575935515026, 7.95213870179185, 6.73589359598405, 2.21397708618378, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0133943492595689, 0.00207245614010447, 0.0297012568626526, 0.00410511038746109, 0.0133943492595689, 0.00207245614010447, 0, 0, 0.0297012568626526, 0, 0.0133943492595689, 0, 0.0112118281836197, 0.00218252108543716, 0.0133943492595689, 0, 0, 0, 0, 0, 0.0133943492595689, 0, 0, 0, 0, 0, 0, 0.0133943492595689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73589359598405, 0, 0, 0, 0, 0, 0
0.516666666666667, 6.32247787231073, 2.07616337584076, 7.55575935515026, 7.95213870179185, 6.31164392075112, 2.07455012737573, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0107370089456849, 0.00165571794443305, 0.0297012568626526, 0.00410511038746109, 0.0107370089456849, 0.00165571794443305, 0, 0, 0.0297012568626526, 0, 0.0107370089456849, 0, 0.00916793058470977, 0.00156907836802992, 0.0107370089456849, 0, 0, 0, 0, 0, 0.0107370089456849, 0, 0, 0, 0, 0, 0, 0.0107370089456849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31164392075112, 0, 0, 0, 0, 0, 0
0.533333333333333, 6.25713906951875, 2.05476754414995, 7.55575935515026, 7.95213870179185, 6.24650548186654, 2.05312819193265, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0106233278550161, 0.00163072922771388, 0.0297012568626526, 0.00410511038746109, 0.0106233278550161, 0.00163072922771388, 0, 0, 0.0297012568626526, 0, 0.0106233278550161, 0, 0.00900022636040912, 0.00162310150144487, 0.0106233278550161, 0, 0, 0, 0, 0, 0.0106233278550161, 0, 0, 0, 0, 0, 0, 0.0106233278550161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.24650548186654, 0, 0, 0, 0, 0, 0
0.55, 6.24736530600178, 2.05155322613414, 7.55575935515026, 7.95213870179185, 6.23677425286547, 2.04992818221179, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0105841266790194, 0.00162418833334229, 0.0297012568626526, 0.00410511038746109, 0.0105841266790194, 0.00162418833334229, 0, 0, 0.0297012568626526, 0, 0.0105841266790194, 0, 0.0089702393407627, 0.00161388734509694, 0.0105841266790194, 0, 0, 0, 0, 0, 0.0105841266790194, 0, 0, 0, 0, 0, 0, 0.0105841266790194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23677425286547, 0, 0, 0, 0, 0, 0
0.566666666666667, 6.28534866529792, 2.06401169003865, 7.55575935515026, 7.95213870179185, 6.27460637153074, 2.06236261362416, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.010744987653842, 0.00164513097338157, 0.0297012568626526, 0.00410511038746109, 0.010744987653842, 0.00164513097338157, 0, 0, 0.0297012568626526, 0, 0.010744987653842, 0, 0.00908161710639202, 0.00166337055443572, 0.010744987653842, 0, 0, 0, 0, 0, 0.010744987653842, 0, 0, 0, 0, 0, 0, 0.010744987653842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27460637153074, 0, 0, 0, 0, 0, 0
0.583333333333333, 6.24193383352319, 2.04976905693744, 7.55575935515026, 7.95213870179185, 6.23136992095304, 2.04815320684097, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0105604231670902, 0.00162069513477945, 0.0297012568626526, 0.00410511038746109, 0.0105604231670902, 0.00162069513477945, 0, 0, 0.0297012568626526, 0, 0.0105604231670902, 0, 0.00895280630442657, 0.00160761686949391, 0.0105604231670902, 0, 0, 0, 0, 0, 0.0105604231670902, 0, 0, 0, 0, 0, 0, 0.0105604231670902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23136992095304, 0, 0, 0, 0, 0, 0
0.6, 6.42030283613054, 2.10834648476662, 7.55575935515026, 7.95213870179185, 6.40942445722587, 2.10667277497471, 7.533388286756, 7.92988177149857, 0, 0, 0, 0, 0.0109092140063553, 0.00169597689541064, 0.0297012568626526, 0.00410511038746109, 0.0109092140063553, 0.00169597689541064, 0, 0, 0.0297012568626526, 0, 0.0109092140063553, 0, 0.00942955626504269, 0.00147965774876444, 0.0109092140063553, 0, 0, 0, 0, 0, 0.0109092140063553, 0, 0, 0, 0, 0, 0, 0.0109092140063553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40942445722587, 0, 0, 0, 0, 0, 0
